barcode,control symbol,title,series,series title,contents dates,contents start year,contents end year,access status,access decision reasons,access decision date
549091,714/3/2 PART 17,Econoimic Relations - Strategic Exports Controls - Re Communist China,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1971 - 1971,1971,1971,Closed,Withheld pending adv,2016-04-11 00:00:00
1746448,186/11/4 PART 9,Sri Lanka - Relations with India,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1985 - 1986,1985,1986,Closed,Withheld pending adv,2016-04-18 00:00:00
1746656,189/7/1 PART 18,Pakistan - Foreign policy - General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1980,1980,1980,Closed,Withheld pending adv,2016-04-18 00:00:00
1749852,199/11/38 PART 1,Saudi Arabia - Relations with United Arab Republic,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1971 - 1980,1971,1980,Closed,Withheld pending adv,2016-04-18 00:00:00
1505720,3038/2/1 PART 27,Portuguese Timor - Political and General,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1983 - 1983,1983,1983,Closed,Withheld pending adv,2016-04-18 00:00:00
1759872,697/8/8 PART 1,"Defence policy - Indian Ocean - Indonesia - Interests, policies and activities",A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1972 - 1978,1972,1978,Closed,Withheld pending adv,2016-04-18 00:00:00
1555454,720/5/33 PART 6,Atomic Energy - Australia relations with Korea,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1982 - 1983,1982,1983,Closed,Withheld pending adv,2016-04-18 00:00:00
1555456,720/5/33 PART 8,Atomic Energy - Australia relations with Korea,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1983 - 1983,1983,1983,Closed,Withheld pending adv,2016-04-18 00:00:00
1555462,720/5/33/2 PART 1,Republic of Korea - Nuclear safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1979,1977,1979,Closed,Withheld pending adv,2016-04-18 00:00:00
1555567,720/5/44/1 PART 8,AAEC [Australian Atomic Energy Commission] - Australian relations with other countries - EEC Euratom Nuclear Safeguards Agreement,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1986 - 1986,1986,1986,Closed,Withheld pending adv,2016-04-18 00:00:00
1555577,720/5/44/3 PART 1,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1977,1977,1977,Closed,Withheld pending adv,2016-04-18 00:00:00
1555589,720/5/44/3 PART 2,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1977 - 1978,1977,1978,Closed,Withheld pending adv,2016-04-18 00:00:00
1555591,720/5/44/3 PART 4,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1978,1978,1978,Closed,Withheld pending adv,2016-04-18 00:00:00
1555592,720/5/44/3 PART 5,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1978,1978,1978,Closed,Withheld pending adv,2016-04-18 00:00:00
1555593,720/5/44/3 PART 6,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1978,1978,1978,Closed,Withheld pending adv,2016-04-18 00:00:00
1555595,720/5/44/3 PART 7,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1978,1978,1978,Closed,Withheld pending adv,2016-04-18 00:00:00
1555598,720/5/44/3 PART 8,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1979,1978,1979,Closed,Withheld pending adv,2016-04-18 00:00:00
1555599,720/5/44/3 PART 9,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1979,1979,1979,Closed,Withheld pending adv,2016-04-18 00:00:00
1555603,720/5/44/3 PART 11,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1979,1979,1979,Closed,Withheld pending adv,2016-04-18 00:00:00
1555605,720/5/44/3 PART 12,Australia - Euratom nuclear safeguards agreement - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1980,1979,1980,Closed,Withheld pending adv,2016-04-18 00:00:00
1555826,720/5/1/1/1 PART 3,United Kingdom - Safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1978,1978,1978,Closed,Withheld pending adv,2016-04-18 00:00:00
1555829,720/5/1/1/1 PART 4,United Kingdom - Safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1978,1978,1978,Closed,Withheld pending adv,2016-04-18 00:00:00
1555830,720/5/1/1/1 PART 5,United Kingdom - Safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1978 - 1978,1978,1978,Closed,Withheld pending adv,2016-04-18 00:00:00
1555833,720/5/1/1/1 PART 6,United Kingdom - Safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1979 - 1979,1979,1979,Closed,Withheld pending adv,2016-04-18 00:00:00
1555836,720/5/1/1/1 PART 8,United Kingdom - Safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1981,1980,1981,Closed,Withheld pending adv,2016-04-18 00:00:00
1556027,720/5/5/4 PART 1,France - Nuclear safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1976 - 1978,1976,1978,Closed,Withheld pending adv,2016-04-18 00:00:00
1556038,720/5/5/4 PART 6,France - Nuclear safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1980,1980,1980,Closed,Withheld pending adv,2016-04-18 00:00:00
1556039,720/5/5/4 PART 7,France - Nuclear safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1980,1980,1980,Closed,Withheld pending adv,2016-04-18 00:00:00
1556040,720/5/5/4 PART 8,France - Nuclear safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1980 - 1981,1980,1981,Closed,Withheld pending adv,2016-04-18 00:00:00
1556041,720/5/5/4 PART 9,France - Nuclear safeguards agreement with Australia - Negotiating history,A1838,"Correspondence files, multiple number series [Main correspondence files series of the agency]",1981 - 1981,1981,1981,Closed,Withheld pending adv,2016-04-18 00:00:00
